split,class_name,label,subtype,group,path,sha256
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0031.jpg,Foam-Mild/frame_0031.jpg,586b52b60ab91b21cfa4a3a126f6126e808430379bf6d4d683d7bab949cab1bc
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/frame_0028.jpg,5cfc2db464518530c235f2eeaf848c6d831c8c067d4caa09a93e3e86159dbb37
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0014.jpg,Post-Antifoam Addition/frame_0014.jpg,ed5ac69e7200c185d454aec80aeae6c5400345b27a91c505ca13db636749a383
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0000.jpg,Post-Antifoam Addition/frame_0000.jpg,b416e7c309b9f771cdf45a5a25975b4897f4705667b144995ffbaef0021fffe3
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0001.jpg,Post-Antifoam Addition/frame_0001.jpg,0029c5ba5e54a5ce832cae5571449db7c42e92000a4c78106fb9430f7eed8b9d
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0015.jpg,Post-Antifoam Addition/frame_0015.jpg,6e5ca9680fa0880fd9ba063dcd7833ade115b55fbd683d990a0521a79b48ebc7
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/frame_0029.jpg,06c9dcb0386a3d754c981269676cd77b0b13f680bdc48258fb007308cbfa8f61
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0016.jpg,Post-Antifoam Addition/frame_0016.jpg,931d4aeec7b5d900ce462b2400efb49ef6d5d344d6e6252b48e8b3624710020d
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0002.jpg,Post-Antifoam Addition/frame_0002.jpg,196930a840e198e2675fa8ffac121ecc065e9e42db761f519cec3fda74bfab14
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0006.jpg,Post-Antifoam Addition/frame_0006.jpg,23327aad36e6e2820e034d08dabbd61e6f0a6eda4cd5fbe7634d80ff6c66d86b
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0012.jpg,Post-Antifoam Addition/frame_0012.jpg,b99e5191f333dd21561c8c72f9018816ed2dc59de7faba1bb170e7ff0dca4a0b
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0005.jpg,Post-Antifoam Addition/frame_0005.jpg,d291e9fa9790d686175058212f04afac8e34fe2b60077532bd96e83cf2c940b4
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0039.jpg,Post-Antifoam Addition/frame_0039.jpg,6146a549e4bc2cd4eb1ee05edcf4d03e65c0453876e6322a310818904c43a945
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0004.jpg,Post-Antifoam Addition/frame_0004.jpg,d0329da1b07f559c87c53c65435e19ccbcdd38c3e827852ce3af949b12208c29
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0010.jpg,Post-Antifoam Addition/frame_0010.jpg,9abe651b9ecf69b51348a817916260a594ca581dd8b313b01c77690960ce0cee
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0088.jpg,Post-Antifoam Addition/frame_0088.jpg,b9b21eb2b7ef88d0094ec52720b2435a3bcb1f1e2e40e5e6e8c27248e96fe78c
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0077.jpg,Post-Antifoam Addition/frame_0077.jpg,11aa535d92e58af977a832bf0638e14ecf730ab331eeed66c9a23dca6b6784e4
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0063.jpg,Post-Antifoam Addition/frame_0063.jpg,310165ce78dd3776a9e971745577c5e899101ec685e644ec9f2e3ac96cbe5a7a
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0102.jpg,Post-Antifoam Addition/frame_0102.jpg,41928ff0355c6a151e880fb153383905562fbe2dca7f978cb16ae5e284defc6c
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/WIN_20260707_13_43_28_Pro.jpg,Post-Antifoam Addition/WIN_20260707_13_43_28_Pro.jpg,22fbfe126f4e8cbefd110128f0c89be9247d68d492bc2cd8a9f6b1369aac0965
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0062.jpg,Post-Antifoam Addition/frame_0062.jpg,9cf9d8b5be0111e6977fb3cb6c187b056a9fb5bfc7b3a8337e6df6fd4d32ca69
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0048.jpg,Post-Antifoam Addition/frame_0048.jpg,8a42ffc8bf7ced29a659306cfbac2c32a3a152ee2f4421e8156bac4c97c72ce3
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0060.jpg,Post-Antifoam Addition/frame_0060.jpg,090b0c498f6d70e06c8f029f148e186e1d51f9a0e5fa7dcbfdc3981c4e600c71
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0074.jpg,Post-Antifoam Addition/frame_0074.jpg,34522d49569b37df8392a57c1b6ec820ab0e8e2b9799414359dd8a4cd70822df
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0101.jpg,Post-Antifoam Addition/frame_0101.jpg,c91d3b8d65a253924a38aed7f707e92b030cdd9107939e6979674e5de9e94812
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/WIN_20260707_13_43_31_Pro.jpg,Post-Antifoam Addition/WIN_20260707_13_43_31_Pro.jpg,041bbb7de7a4f0caced74da9766e107885d4914b446ca0122bb4d37c3911151c
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0075.jpg,Post-Antifoam Addition/frame_0075.jpg,a020f0c135ddfaf0060e40d3a8f761479d7c6bd3302247f86bbb58327d8871f8
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0059.jpg,Post-Antifoam Addition/frame_0059.jpg,f743c23fc437af0f41e86f7f955b7b00eaab649f4d1b5e8af12bdbfc671d57bc
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/IMG_5531.png,Post-Antifoam Addition/IMG_5531.png,42ed7770ab87e2bde0de0b2ff9a0271d211b6e7021b866f63c84424136e497b9
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0099.jpg,Post-Antifoam Addition/frame_0099.jpg,f7a397e7fcd8d66f15038c15f7080494d2b73d546cc3416093d277906bd77bcc
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0072.jpg,Post-Antifoam Addition/frame_0072.jpg,9aa8fe731d9be6076cb0e64a1ec9df7c261b3e9a4d6a67da41375f4c52462828
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0066.jpg,Post-Antifoam Addition/frame_0066.jpg,1fa6526d59020c86798380ec921452488867f39d63b60e699bd7361a4f88e196
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/IMG_5527.png,Post-Antifoam Addition/IMG_5527.png,83055b2ec1c9765f99a0cf3788d003be6168c1c66d828ac8b9341300fa07085b
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0067.jpg,Post-Antifoam Addition/frame_0067.jpg,12e8afee61cdeb941db9362db9f59e46981d8e51b60f4c4bfdd485cfdadebc75
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0098.jpg,Post-Antifoam Addition/frame_0098.jpg,be132063201ca1457c03595e98ab925d22d7fd5ba77a0e2ea147a0631d5d5bd2
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0081.jpg,Post-Antifoam Addition/frame_0081.jpg,213fd2402aad5a2a54a78cec95babafa600105d4b9e19d38302afdf22a7462f1
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0056.jpg,Post-Antifoam Addition/frame_0056.jpg,4dbba7da6b0afa9e6cba697d110385412ee3b192691236ccca0c6d007abbfca2
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0042.jpg,Post-Antifoam Addition/frame_0042.jpg,215f67c07fedd66b775969421726061fdab03cfe8f8d900f455282279884ad7d
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0043.jpg,Post-Antifoam Addition/frame_0043.jpg,90ac640d9479dda779dc10f013b84ec33b066c190a0daff19229eb9489305b69
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0057.jpg,Post-Antifoam Addition/frame_0057.jpg,9e3cfe5ad4d83dd086e3ab63cf6a9f01248db72ee682d62234f55db77737d57c
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0094.jpg,Post-Antifoam Addition/frame_0094.jpg,2d963ea87a203de7c719a8442bb39b07368e4d1f7756c1b6523e5598be3b62b1
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0082.jpg,Post-Antifoam Addition/frame_0082.jpg,e574d03f729edb8d309d383c40ef4086410f7265b4e5bf0aaa7bfed16a7fc940
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0096.jpg,Post-Antifoam Addition/frame_0096.jpg,6907f05a325b25eb273a47c013410452c5fb5320db2cfa1659322c1131e92f72
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0069.jpg,Post-Antifoam Addition/frame_0069.jpg,6c9e1b7fdffbdc484029ee634757defb4f0fa8ba86657103a43a826e7e338c3f
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0041.jpg,Post-Antifoam Addition/frame_0041.jpg,7fece50991d11ec284ed15a3ea2f17eb3d44323130a05ecd6eb4e0a69929e272
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0055.jpg,Post-Antifoam Addition/frame_0055.jpg,47ff4ce033e652932a8631a2350666c51211d1fff3f7bac88237b4fd299591dd
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/IMG_5528.png,Post-Antifoam Addition/IMG_5528.png,36b8bb771ea82f9363e34c72a72968e2c35a1b24fe4974aed88a8491feb25b60
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0054.jpg,Post-Antifoam Addition/frame_0054.jpg,87a6bac2c8fc43107fa7a9b42882844da86275586f3a252f6b080614edd039bf
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0040.jpg,Post-Antifoam Addition/frame_0040.jpg,636727d71a17672bd1086fce488a1e1db4346fcb7cd7efe26d16f67e2f489f02
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0068.jpg,Post-Antifoam Addition/frame_0068.jpg,a400350eed272da5f893206c42ac7a344c670b2d1f6c803eba319a6039871ca5
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0097.jpg,Post-Antifoam Addition/frame_0097.jpg,ce5d0941b5cc12fb8644849bf2935073d7eba0d051306be9ce2f2aad16994097
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0083.jpg,Post-Antifoam Addition/frame_0083.jpg,cc022380c2baa2a91f68a4a3fdb6be4447c5a1e2edd74c85eaf90acb86a99bab
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0093.jpg,Post-Antifoam Addition/frame_0093.jpg,1967ab14ec7bf60ecaaf262badf8c8f3de183a9b807f3c61f1f35a55253c2d1c
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0044.jpg,Post-Antifoam Addition/frame_0044.jpg,509de2f5cb68ad45347969d198870fda8968ff2314e43db8fae1c8abee95ff94
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0050.jpg,Post-Antifoam Addition/frame_0050.jpg,d9fbeaa84330c026d38194f334d4e987595c31baac7f67d7774f588b73dbbf53
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0078.jpg,Post-Antifoam Addition/frame_0078.jpg,4755eed2a25146bda098e5ddce7f07c8fdd01cd2cecfba6d40ff19bc51a04b87
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/WIN_20260707_13_43_34_Pro.jpg,Post-Antifoam Addition/WIN_20260707_13_43_34_Pro.jpg,e953c75f6eec9859aed8d69744f713a2e52e0fcffa73a4eb01579a8eb95bea74
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/WIN_20260707_13_43_24_Pro.jpg,Post-Antifoam Addition/WIN_20260707_13_43_24_Pro.jpg,c82ac89617cd628d7f80c3eb5e964777ec26f43824cc4419d66494920e3c6d16
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0079.jpg,Post-Antifoam Addition/frame_0079.jpg,86ca0be7e02c9b6a9b015f2153dadb544a8520ed10ba30c5fc05a227eef0cff0
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0045.jpg,Post-Antifoam Addition/frame_0045.jpg,7f5af067fa913e5cc30281f1cc924fd726fadd93af2f35e01f42667dc8cd2ad8
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0092.jpg,Post-Antifoam Addition/frame_0092.jpg,ede27a47037a2a9be45f4ae72fb4b5eadf5d84e2f711ce308b43bcd26079281f
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0090.jpg,Post-Antifoam Addition/frame_0090.jpg,06c1df152087228f1e063a6873b3ae1889356e45246bffc7fcefe097982c69b1
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0084.jpg,Post-Antifoam Addition/frame_0084.jpg,c2bde1fc83bbf58420aee9dbe5f1a21ffee23c8121e18c9ef0d66975255e2cfd
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0047.jpg,Post-Antifoam Addition/frame_0047.jpg,9ef565caeecd3d49f5d676446944aa20e03287a36670dd4e706769ffc9cc5f97
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0046.jpg,Post-Antifoam Addition/frame_0046.jpg,ad0fbb7d80d6cf329efef313d72973b918a1df8635a090fac803210bf7c932c2
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0052.jpg,Post-Antifoam Addition/frame_0052.jpg,fd2448bada176ab4bb081b086d73fbffd3238301fe198d4ee91e0360baa36a90
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0091.jpg,Post-Antifoam Addition/frame_0091.jpg,dbf786a3a1bcade97a43697efb6180ba5dd851ef3da2185a249cf50311777d06
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/WIN_20260707_13_43_26_Pro.jpg,Post-Antifoam Addition/WIN_20260707_13_43_26_Pro.jpg,202b3e682d327cde9c34173d494728101de293ecb1f776bcbcf4875a980534e4
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0009.jpg,Post-Antifoam Addition/frame_0009.jpg,79b8360000d66fe1ccb8126df893e1f3ca72f3cf655f7603351aa7f43e2be401
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/frame_0021.jpg,9208896e9a22373be1ab5350c8de654e32b47f32b0a9a0f745184e7efa7002af
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/frame_0022.jpg,c7abcf97e8c7319fc2686ee8f9e3889d8120d0b72f3b8a5d21468662811ee61f
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0037.jpg,Post-Antifoam Addition/frame_0037.jpg,3a067b2ca9cb3878c13d0c766009c7ae8e6fa51f13ad75affb4277df5f755a0d
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/frame_0023.jpg,df26223a41e32b281894cc0a87a021cba97534e04f1ebab4a4c0cbd386c4de64
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/frame_0027.jpg,afc510180e1b4e40870180f3edd2abc85fa5a54722ec8669aa8af09fbfce1835
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/frame_0033.jpg,b032dc524bf4e0ed5a5401feadd182e20a362f249fb060aadb2567ba084cb4cc
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/frame_0030.jpg,dc18f7ff77009d28ee365b4a63c92c25f7b64f440662e36e6e9b0216d56955e4
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0018.jpg,Post-Antifoam Addition/frame_0018.jpg,2f948a714abe74276b2c2e9b1ad5cd7d0d483940ff6350d8c94fcd11b8ef42a2
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0019.jpg,Post-Antifoam Addition/frame_0019.jpg,94b309e2014d8963efb12d96407ed02cecf6d2409d239433490976c5125ff12e
train,Post-Antifoam Addition,2,root,Post-Antifoam Addition::root::Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/frame_0025.jpg,6dd42025c4dedf5c260aba9af81995509faa1c325ee2cad2888e6975ae349bb2
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0000.jpg,Foam-Medium/frame_0000.jpg,54541f6e7a976038b76c9651f339cce868e1ac01aa58524a6a15fe32d6be377f
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_31_12_Pro.jpg,Foam-Medium/WIN_20260707_13_31_12_Pro.jpg,ceedd184b8a9931c151de2b0ca0a129bf39ce1b19ee0bb6031f728d3ad81a95c
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_28_03_Pro.jpg,Foam-Medium/WIN_20260707_13_28_03_Pro.jpg,eb9dd27b00602b5f708ef9ee5184571b3d815126774a57d37754d6a24713c5f9
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0001.jpg,Foam-Medium/frame_0001.jpg,58da4415862386a6843a7a57fd5e1a544924d5a544900742867098de519f3e68
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_35_05_Pro.jpg,Foam-Medium/WIN_20260707_13_35_05_Pro.jpg,a5d8ecc2942255ee5bd34f092be3c1af31895b916d618a4aa626f84138cc4a1d
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_35_15_Pro.jpg,Foam-Medium/WIN_20260707_13_35_15_Pro.jpg,894de5ae2df2773a0f5509a96fc82c65a6b0116a7ae23b35d43b744a47331565
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0029.jpg,Foam-Medium/frame_0029.jpg,d9e4d6977d0629f1cc005ce27c432d9514889d8e23d264b65e4471b3e8fd28e0
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_26_30_Pro.jpg,Foam-Medium/WIN_20260707_13_26_30_Pro.jpg,cf56efd41005a998cf4c6f1ae35b7949dacf45b6c6837e42c94f105d904f0575
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0003.jpg,Foam-Medium/frame_0003.jpg,8b3921217d30b3842509da5eef32415b3415579a868bdd70da479de115d0e854
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0017.jpg,Foam-Medium/frame_0017.jpg,b4b87d336c2fdafee4030350adcb3a3d3e6890596f5f1e4f1bec3c8b6b05853e
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_25_Pro.jpg,Foam-Medium/WIN_20260707_13_34_25_Pro.jpg,e16a594e34041bcbdb9d632155e6a0a21fea0c672a7961d9eb989d1721d077a5
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_47_Pro.jpg,Foam-Medium/WIN_20260707_13_34_47_Pro.jpg,30cd0f4a03017c4e2b2b1f65ccd2724f79c3f6bb5f4c4001a4203633b93b4347
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0002.jpg,Foam-Medium/frame_0002.jpg,7c21d4122a14efb4e81ceda2c946b205ad073d09184bebe722d77e6521780e6b
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0006.jpg,Foam-Medium/frame_0006.jpg,9e3a21edf5142e7c707c0c1836d0fd95036dd78818ade719749694c56970e386
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_26_31_Pro.jpg,Foam-Medium/WIN_20260707_13_26_31_Pro.jpg,6771bf0e2d3b75e404a07e23a398f75895fb06373552e28ea5bf628a3edcf4c7
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_34_Pro.jpg,Foam-Medium/WIN_20260707_13_34_34_Pro.jpg,3e7fac71d4e061b4c836f85e2790c6e4accfd8f80034256a7d694cfc70f6844f
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_29_40_Pro.jpg,Foam-Medium/WIN_20260707_13_29_40_Pro.jpg,09ffdcaabf03d5a90bcad2c3ef437d708e303c26e3b2772df82de03799a6f65f
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_56_Pro.jpg,Foam-Medium/WIN_20260707_13_34_56_Pro.jpg,1b2ab57e15b8f6324f321ac514a8104bbefb71eb9e4ace431fd32dd827a33032
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_33_10_Pro.jpg,Foam-Medium/WIN_20260707_13_33_10_Pro.jpg,b5fe295b737e1fe6e170d1734a5fcfc8a49cef828f2f442e489467afb29864b5
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_27_55_Pro.jpg,Foam-Medium/WIN_20260707_13_27_55_Pro.jpg,b45fdac5315ad415c4269fd1f894948fcbce99659d8b3cf23ce22cb0f2a2ec3b
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_33_00_Pro.jpg,Foam-Medium/WIN_20260707_13_33_00_Pro.jpg,625c603f4491699711b6b6895e584da42d91479c8acb3a7d4291ab4335eafe49
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0013.jpg,Foam-Medium/frame_0013.jpg,67c71efd5908ef86a5a574d118c3391a41c3857e3ce859fdd1989e3dfe03be4d
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0011.jpg,Foam-Medium/frame_0011.jpg,2fa2a137e88c00b0e0125e2992533914fddf62b56424b22cb2c95511490ca683
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0039.jpg,Foam-Medium/frame_0039.jpg,1145226d368be10f14f198f4b7d755ecaf4eba83854cd93cd5424fdeb7c5fd5a
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_12_Pro.jpg,Foam-Medium/WIN_20260707_13_34_12_Pro.jpg,5a591da178937722356422ed13b3953fb5ceab1a418f46574f1e3339f8e1eb50
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0004.jpg,Foam-Medium/frame_0004.jpg,d4f7ed47e971a323ee83d726586c3aeef4c43ec93786a329a39a95a588bab626
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0010.jpg,Foam-Medium/frame_0010.jpg,11d378af1e0571e6865d8d33fc968309f9c42faffc37b7e0687cc4152c08858d
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_28_02_Pro.jpg,Foam-Medium/WIN_20260707_13_28_02_Pro.jpg,5ae3f6016aaedf9556eac2c469e0d1cdbd47f7787b2fb3690227d89b0552970a
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_31_08_Pro.jpg,Foam-Medium/WIN_20260707_13_31_08_Pro.jpg,1a9635f16bcf58228c281a51b0c03e41429491103cea0a46d1b621ae53c04319
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_32_04_Pro.jpg,Foam-Medium/WIN_20260707_13_32_04_Pro.jpg,48ffd1212fad494301d296375554e35e63bd2b5f9198a528c11649830e08148a
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0063.jpg,Foam-Medium/frame_0063.jpg,90fa83f8b2326f3824ab8eafb5c68c4e22356de61944df1eaa42db5e3052f0f5
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_44_Pro.jpg,Foam-Medium/WIN_20260707_13_34_44_Pro.jpg,a39c7f8b6fdce8c3e0537d556ef5ca7f6db63e8c21056a5264e142c5abe802c6
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_33_02_Pro.jpg,Foam-Medium/WIN_20260707_13_33_02_Pro.jpg,c8867f9558cd2d132b162d1cc1a106d5fa9c29ade34cb3f77a61675d9d14875a
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_54_Pro.jpg,Foam-Medium/WIN_20260707_13_34_54_Pro.jpg,4b3462a3df45b2dbf334b98771ec0716381e60ffd8c4ca351b281937a97db52f
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_34_36_Pro.jpg,Foam-Medium/WIN_20260707_13_34_36_Pro.jpg,ce6397ab8a828b418b4f68ea69eea0f115008a9b97beb75be39bc0a80fefe14e
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0062.jpg,Foam-Medium/frame_0062.jpg,8c02def059c8293336f9c415db7f17df6d858de9dd4bca3f2c5ed6dba3fbef7b
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/frame_0076.jpg,Foam-Medium/frame_0076.jpg,747da4445406ea945c35b9fe74968f5dd140de10a24eaa6d1959b56953c8b204
train,Foam-Medium,3,root,Foam-Medium::root::Foam-Medium/WIN_20260707_13_26_57_Pro (2).jpg,Foam-Medium/WIN_20260707_13_26_57_Pro (2).jpg,8d461e2aa9b03cdabffd93ea4af4158bf016de16246a8659ee5781d366b2937e
