class_name,subtype,path,sha256,width,height,aspect_ratio,blur_score,mean_brightness,quality_warning,exact_duplicate_of
Foam-Mild,root,Foam-Mild/frame_0072.jpg,c800bdabe77b1f45789201191000ac8f821c5aad3ffbccd12df326d73c6dbf50,224,224,1.0,4515.7,138.004,,
Foam-Mild,root,Foam-Mild/frame_0073.jpg,262d5fac9c400e03aff793727866bce376dc19dadcc21e291680dc83cdb8cf4e,224,224,1.0,4428.622,138.517,,
Foam-Mild,root,Foam-Mild/frame_0074.jpg,ef02cea52fcddbcd9ac6cc9eebf4aaabd646415712fd05086abc54f9742c8cec,224,224,1.0,4728.738,138.733,,
Foam-Mild,root,Foam-Mild/frame_0075.jpg,02e1bb3ab12ab92e4010afe0756c850a91b77f2071e78ad631250af645772874,224,224,1.0,4708.93,139.277,,
Foam-Mild,root,Foam-Mild/frame_0076.jpg,af4f4d213047bc1cd8b0b79701a7bb22d64ad9855b657d1213e9ef75f5c163e6,224,224,1.0,4774.349,140.265,,
Foam-Mild,root,Foam-Mild/frame_0077.jpg,e8ea617781fc06c091bf9fd956e83d6ef58c1db10a3cbc2caa2c667fc36b107c,224,224,1.0,4464.471,141.782,,
Foam-Mild,root,Foam-Mild/frame_0078.jpg,410739ce2e527124166e05d85fc417147bc0ebdfb0081c390e53e86dc854199a,224,224,1.0,4410.642,141.911,,
Foam-Mild,root,Foam-Mild/frame_0079.jpg,b25ba6f7519ce0ab1af5d3d673822fe81d4367cb6cb4486b58c73e611fc4a153,224,224,1.0,4240.913,140.721,,
Foam-Mild,root,Foam-Mild/frame_0080.jpg,93f6b2fdfa2bb4e6a244ac92a35804a7bc96a711dd3bdfdaa5ec5468eb89b414,224,224,1.0,4641.993,140.04,,
Foam-Mild,root,Foam-Mild/frame_0081.jpg,9f4dcca84acccbc2148cbe08e94f427185a69592772361a3ca39baecaa3df472,224,224,1.0,4016.351,141.148,,
Foam-Mild,root,Foam-Mild/frame_0082.jpg,b96b834fed8b08ecea146e8ee2bdc543b2623e37f5b81f1e59b6fe12a70f626a,224,224,1.0,4108.386,141.819,,
Foam-Mild,root,Foam-Mild/frame_0083.jpg,47ecb983d6cc3c744cdbc2ee172cc36968c0c8ad095f8de0044f32dcddc82cd7,224,224,1.0,4431.551,141.309,,
Foam-Mild,root,Foam-Mild/frame_0084.jpg,4565c6977f3d6c71d9768558ce395b8cd26c1b0384902abc70d2d7bebd64c382,224,224,1.0,4462.118,140.944,,
Foam-Mild,root,Foam-Mild/frame_0085.jpg,b596ce71b68fff01187a5055e73674b57cb36850ab82464376dc9afbcaa7be24,224,224,1.0,4271.89,140.438,,
Foam-Mild,root,Foam-Mild/frame_0086.jpg,3aa4a1a0480552f7f08f82f0b07156d32ff5627bbd10d307b8f6d787bfec8608,224,224,1.0,4457.293,140.568,,
Foam-Mild,root,Foam-Mild/frame_0087.jpg,93f082b4fa2c9548ef3ba5b58abb1f5c3c3a7c9aff0135d27520a87b7fe9653a,224,224,1.0,4304.04,140.865,,
Foam-Mild,root,Foam-Mild/frame_0088.jpg,3f2f89e572f0faa4136a44a3000afad04a7646cb2fd67cdfecad60e898412598,224,224,1.0,4609.328,140.67,,
Foam-Mild,root,Foam-Mild/frame_0089.jpg,4c93c33dac33ac5d3b5be4e908f6c789a577271976b918662dee9f25bbfb7198,224,224,1.0,4261.941,140.74,,
Foam-Mild,root,Foam-Mild/frame_0090.jpg,f8b203ac2abb256f00d24fd24d34b5b6e3c29f29ce464eb6e763370a61363b05,224,224,1.0,4488.029,140.196,,
Foam-Mild,root,Foam-Mild/frame_0091.jpg,93c32494d492d5a31c08d6badabcf66d0e191f1683587d38e1b1fea377c54d98,224,224,1.0,4251.377,140.397,,
Foam-Mild,root,Foam-Mild/frame_0092.jpg,398f42cc4bf48df52e716c17f6c81f9aad91ef74e40d0ad90fc2e6c50b9edb01,224,224,1.0,4553.685,140.231,,
Foam-Mild,root,Foam-Mild/frame_0093.jpg,9a4dc77026025902d192be16da4b7659385bbb146d8307037fd914bb25ed3d2f,224,224,1.0,4624.394,139.3,,
Foam-Mild,root,Foam-Mild/frame_0094.jpg,b3d17e4aeb2a67c395507b21a450f2d40b4f0b3b35ccb2f375c9c5f38345da62,224,224,1.0,4527.254,138.943,,
Foam-Mild,root,Foam-Mild/frame_0095.jpg,d8d97e7586849175d0a557dab7ad559e578cb0ae959e29d7c509f23e4ef0e197,224,224,1.0,4357.588,138.894,,
Foam-Mild,root,Foam-Mild/frame_0096.jpg,25f12c97d0802d65c331a24ba6238aa6d84eaf08b8ab68b9d0d97fc4eb3ad8bc,224,224,1.0,4699.12,139.011,,
Foam-Mild,root,Foam-Mild/frame_0097.jpg,53ec1fe417672239be3a4ff5a27ea67e779cd3db70e4f9d97f47887a4d60d083,224,224,1.0,4256.381,139.221,,
Foam-Mild,root,Foam-Mild/frame_0098.jpg,2187c834db85913b8bf15d0a7f927dc96a66c74b01d609c94d9a1027f712f10b,224,224,1.0,4265.544,139.562,,
Foam-Mild,root,Foam-Mild/frame_0099.jpg,e0156b3c28b75e2acf8389b8e10953d52bce6e65bcf16e6fd79bf42a722bcf2f,224,224,1.0,4219.253,140.111,,
Foam-Mild,root,Foam-Mild/frame_0100.jpg,d0718ab928a6750428f2c4d84658b9ff031cf2ccde4d918dffd070070108122b,224,224,1.0,4101.944,140.313,,
Foam-Mild,root,Foam-Mild/frame_0101.jpg,af4ddf35071f749ad51e45c9d660b52701a2019916329f8c61702ac918902b50,224,224,1.0,4056.332,140.826,,
Foam-Mild,root,Foam-Mild/frame_0102.jpg,6ce55e0c9edbb4f1d202f01e6260318ee32a8bafeafb25e7a1f331d5271547ab,224,224,1.0,3925.794,141.084,,
Foam-Mild,root,Foam-Mild/frame_0103.jpg,7b32debff994b724eddee991b25c141528e37e49b824408dbf6e7d03d9298062,224,224,1.0,3738.204,142.161,,
Foam-Mild,root,Foam-Mild/frame_0104.jpg,d10b1dc2ff18f4c5c19913eefa903b0bf358a7b1adc844b98e9798b89afdc52e,224,224,1.0,4151.695,143.744,,
Foam-Mild,root,Foam-Mild/frame_0105.jpg,5c099c2b6ad44f22742ded3e44dfe40d2555f61aa813fbe34f00249f5e3bfcbd,224,224,1.0,4131.484,144.961,,
Foam-Mild,root,Foam-Mild/frame_0106.jpg,a0fe69e0d6e10f98a5581462ec4920ab928f57ac322de71010bab1d258739879,224,224,1.0,4132.012,144.828,,
Foam-Mild,root,Foam-Mild/frame_0107.jpg,c8f0ce11d6f66a898c6694ffd91f96cf5bcc593f423b3369a8e36629987b6838,224,224,1.0,4163.331,144.994,,
Foam-Mild,root,Foam-Mild/frame_0108.jpg,7768aac41da39b6443a3efcc19c48119594efe7a188f26fad9aaaa9d4dcc6f78,224,224,1.0,4211.344,144.649,,
Foam-Mild,root,Foam-Mild/frame_0109.jpg,07f3eaddfd0a232d73439ccf499dccb6eb68d8d164e6b5bbbe17df7b20a99aef,224,224,1.0,4324.512,144.191,,
Foam-Mild,root,Foam-Mild/frame_0110.jpg,429651e7ef68c697bc665c36f7dc7e946eb8ca97af630330a9a126a9606a89cc,224,224,1.0,4178.927,142.978,,
Foam-Mild,root,Foam-Mild/frame_0111.jpg,a8462c5c9637b3cf690872dd1e8fbd2c6bfdbf8053d9ad2c75e936ca80ffab3f,224,224,1.0,4260.812,142.138,,
Foam-Mild,root,Foam-Mild/frame_0112.jpg,aca10cb0560859fa842a6e0c30093fc1e3807ae05c524a1be83bbb624c58efad,224,224,1.0,4390.739,142.481,,
Foam-Mild,root,Foam-Mild/frame_0113.jpg,6fbbf637648deafd2fb3d675c710bf1492515347e0ded914f0d84e13a8c4f5b5,224,224,1.0,3982.924,142.73,,
Foam-Mild,root,Foam-Mild/frame_0114.jpg,a2b9695018c45f05770f8d286e68d83fdd9c7645c520733586917050862610f5,224,224,1.0,3970.105,142.378,,
Foam-Mild,root,Foam-Mild/frame_0115.jpg,11019cd3cd0aedc8fe515db713cd5fb2e062a1dd337942e7b1d44c333db041c5,224,224,1.0,3905.148,142.386,,
Foam-Mild,root,Foam-Mild/frame_0116.jpg,0d144d2fced9ef1256144700402b271b928b115f5d13a7d03a5acd9737ec9e3c,224,224,1.0,3930.299,142.288,,
Foam-Mild,root,Foam-Mild/frame_0117.jpg,81f0a66f7488360f4c8817a713bd6f92bff4055c8e4f8e14c677936d3a9069c0,224,224,1.0,3891.132,141.777,,
Foam-Mild,root,Foam-Mild/frame_0118.jpg,6dcdba86f5be744c37864425c28bbcc187309793ce65e488764756ce29a6aab2,224,224,1.0,4187.513,142.523,,
Foam-Mild,root,Foam-Mild/frame_0119.jpg,2df933dbe85fbcc7c27b987edfd2685e7a2caf52158d460083fc40c20b139747,224,224,1.0,3932.77,143.048,,
Foam-Mild,root,Foam-Mild/frame_0120.jpg,a288f00104e83ba255202b89a4bf43492c91e6b5ced99f9f913067480376e083,224,224,1.0,4090.761,142.639,,
Foam-Mild,root,Foam-Mild/frame_0121.jpg,b3d6cc30c12c28e841e912b5d605e112529e3f83b6204367e86eb11be799f911,224,224,1.0,4272.162,142.435,,
Foam-Mild,root,Foam-Mild/frame_0122.jpg,469272a9bb56cdf6c554041c404a44f69b6ec29a32ea7dbeb8c0c38bf105e8c1,224,224,1.0,4075.922,142.091,,
Foam-Mild,root,Foam-Mild/frame_0123.jpg,8c02f1ae9a57970a18ccd0305a2d2ab9de757e9e9dd4229f10ba3c7bf1873777,224,224,1.0,3930.895,141.461,,
Foam-Mild,root,Foam-Mild/frame_0124.jpg,46a938b5cf5c7a85b5fc09a80e3f420d09615e6a3f58f070de5d9aa84ef7b202,224,224,1.0,3578.648,138.32,,
Foam-Mild,root,Foam-Mild/frame_0125.jpg,a1cd747ec731b10a9e1a1688a0f564e446ee7caa61e64fa5bccd69a4f1c2f301,224,224,1.0,3857.409,134.963,,
Foam-Mild,root,Foam-Mild/frame_0126.jpg,11127112cde24147067f6c2ad84b1397f956f2218ed8be38a30dfbb9cbff310f,224,224,1.0,3871.424,133.838,,
Foam-Mild,root,Foam-Mild/frame_0127.jpg,0c4ea036bc63212f262b2c85292c1d33b606ec32514d85b35d73bab538d651fe,224,224,1.0,3815.347,135.594,,
Foam-Mild,root,Foam-Mild/frame_0128.jpg,c7ee451a3650122dd84ff0b4436bd13f96f2250e70bf931c48c5ce5412ab026d,224,224,1.0,4111.133,136.32,,
Foam-Mild,root,Foam-Mild/frame_0129.jpg,ef6e6e9e8652d5cf444ee963076bcd55b92f8c87cdec31a73b0faeb5db42c9e6,224,224,1.0,3757.234,136.703,,
Foam-Mild,root,Foam-Mild/frame_0130.jpg,9d7bc00eac535b17a952693b7a93dd5711035cfc48d842c3182e32662a8a49a2,224,224,1.0,3662.728,137.762,,
Foam-Mild,root,Foam-Mild/frame_0131.jpg,1a167956df3c45311a19583faf3c4da8a2261b641e4cf7959351956d9166b85f,224,224,1.0,3697.14,139.626,,
Foam-Mild,root,Foam-Mild/frame_0132.jpg,77735352f39add339abc3753c2ba4b3331c7aeb7b45a909b378fa14ee3aecd1b,224,224,1.0,3958.823,141.387,,
Foam-Mild,root,Foam-Mild/frame_0133.jpg,8aa1d7f8ecb50ee84f694fab74d90d5715cddcd8f2e35a3cab22ebb6ad424922,224,224,1.0,3626.039,140.658,,
Foam-Mild,root,Foam-Mild/frame_0134.jpg,f9ed81ee0ca2171bba5bd327f61c76cd1fedabcf34a92524314656b489639bbb,224,224,1.0,3357.868,139.922,,
Foam-Mild,root,Foam-Mild/frame_0135.jpg,ed1b060466d8cfce42b06f46b124bf454003659a02127109b70ddbf875a2cdf8,224,224,1.0,3433.57,136.753,,
Foam-Mild,root,Foam-Mild/frame_0136.jpg,7a61d33818a7d95c9fd6dd18595134bfe8e16b7565be34cc6825b56883a53608,224,224,1.0,3311.874,136.727,,
Foam-Mild,root,Foam-Mild/frame_0137.jpg,ddba3ba1425b0ba5e77461485a858c1f026e55267cfd922bf275691b3e4a01b6,224,224,1.0,3152.22,137.596,,
Foam-Mild,root,Foam-Mild/frame_0138.jpg,60e730eaa24644bb9f8fe795a838b75137408aa1ba3a330a7dc0ac15abc5866f,224,224,1.0,3337.767,138.415,,
Foam-Mild,root,Foam-Mild/frame_0139.jpg,c8da3ff3859e0b97948a2856b04eb6aeba7d1d90f72a4c3af6e90e08a4cf3ba8,224,224,1.0,3338.579,137.844,,
Foam-Mild,root,Foam-Mild/frame_0140.jpg,7308e4bfd9993735e4050c996e2965470c366a4f959b692d4df89776f0dd5813,224,224,1.0,3095.788,136.204,,
Foam-Mild,root,Foam-Mild/frame_0141.jpg,2ff9e1123cc6a3f723518edf95478fa755c7ed5d49977be9d8a3919b51ad5863,224,224,1.0,3079.224,133.141,,
Foam-Mild,root,Foam-Mild/frame_0142.jpg,8602dc6e63bd83d01430577f8004ef35ad5b5a02f25d3e418720786833689cb2,224,224,1.0,3194.892,130.103,,
Foam-Mild,root,Foam-Mild/frame_0143.jpg,7cb9e758f35148c97244f4c6a3bd95be30166ef087184ddcaac762a148388a6c,224,224,1.0,3068.787,129.487,,
Foam-Mild,root,Foam-Mild/frame_0144.jpg,1037c027b1eea5e17fc7da1b33fbd97a7e59db40b58ae5f4326e9fff611419a1,224,224,1.0,3269.214,129.915,,
Foam-Mild,root,Foam-Mild/frame_0145.jpg,00d136456e6d28a796cc4d2d6e72cc9611b39402f752b7eed4dc4502bbe3d406,224,224,1.0,2963.037,130.086,,
Foam-Mild,root,Foam-Mild/frame_0146.jpg,68f0a1da8cd3f2e903e2b141f47dbfee11d905240b4cb1bb8518b7f1375e31e7,224,224,1.0,3077.049,130.146,,
Foam-Mild,root,Foam-Mild/frame_0147.jpg,73024d2b4c25d99b106324e6648ee6e73bebeb1c24b6b9db1b406dcc9063c57a,224,224,1.0,3093.977,130.618,,
Foam-Mild,root,Foam-Mild/frame_0148.jpg,13781e0f7087b2c049afed3e754f44c0c5817b9211df9f53980fca939a0d443f,224,224,1.0,3244.064,130.62,,
Foam-Mild,root,Foam-Mild/frame_0149.jpg,995122b90c0b66becf813b780761e2e0dee4c41c4c29de6257099f3d600b21a2,224,224,1.0,3191.338,130.906,,
Foam-Mild,root,Foam-Mild/frame_0150.jpg,ff50fc9197207cef080a078964c39d45158168b862a939e9be5a047b015cba25,224,224,1.0,3269.858,131.609,,
Foam-Mild,root,Foam-Mild/frame_0151.jpg,b3827f8757cc67c604ac97bedcf44f40be210f26e68f0bebd7ef0de7e4c82b4f,224,224,1.0,3207.965,131.399,,
Foam-Mild,root,Foam-Mild/frame_0152.jpg,c696abcbf16a512c3fe37a4c70593e1a7fd3852958c4e3aac664049f33318eaa,224,224,1.0,3363.089,130.645,,
Foam-Mild,root,Foam-Mild/frame_0153.jpg,c527d002b23825244399526918393f704ee266bca24c3e49bd00ba6c94098d82,224,224,1.0,3383.747,130.711,,
Foam-Mild,root,Foam-Mild/frame_0154.jpg,c5287bd158498a14a5cf2733b23f9eea25dc25aa1d9593bce3076d2680e507a7,224,224,1.0,3389.47,130.336,,
Foam-Mild,root,Foam-Mild/frame_0155.jpg,3bc5c499853e1533a43db2232932abb249574d06f4c807a3f0e8e9c6c609a8bd,224,224,1.0,3260.023,130.289,,
Foam-Mild,root,Foam-Mild/frame_0156.jpg,4a8ed81275e534965601a299ac2d1286ab9b598194862fb283656d38df24693f,224,224,1.0,3316.325,129.241,,
Foam-Mild,root,Foam-Mild/frame_0157.jpg,7762d9b345b6ad4ed04c7776a1fc249bde3fd33b10cb330e7a6611be89fb9d43,224,224,1.0,3301.157,129.695,,
Foam-Mild,root,Foam-Mild/frame_0158.jpg,bc319f6f07b1139261fe938d92a21b539e65aa3cf7c48b9ab1cbd8053ab8b02d,224,224,1.0,3386.782,129.395,,
Foam-Mild,root,Foam-Mild/frame_0159.jpg,aeb56357ae3ac50b66d5ce2e0ffad78060b74c4bd758a7acb2b948efc3d7f498,224,224,1.0,3388.448,129.201,,
Foam-Mild,root,Foam-Mild/frame_0160.jpg,0954b71bb9de2f0fc57d1d90b79a4132764ff10f91d99ff9cb5c0960342a2fef,224,224,1.0,3325.577,129.135,,
Foam-Mild,root,Foam-Mild/frame_0161.jpg,e2648645e6cfa9737997ee32e5ea0634b39c54b0419a575e2dd7f4358f911d83,224,224,1.0,3384.438,129.147,,
Foam-Mild,root,Foam-Mild/frame_0162.jpg,3d37fd32c17ad1612b7342d01d69e65daf4be39d7416b69dd2fe197e00bc5743,224,224,1.0,3294.318,129.516,,
Post-Antifoam Addition,root,Post-Antifoam Addition/IMG_5527.png,83055b2ec1c9765f99a0cf3788d003be6168c1c66d828ac8b9341300fa07085b,4032,3024,1.3333,122.48,117.704,,
Post-Antifoam Addition,root,Post-Antifoam Addition/IMG_5528.png,36b8bb771ea82f9363e34c72a72968e2c35a1b24fe4974aed88a8491feb25b60,4032,3024,1.3333,117.789,118.883,,
Post-Antifoam Addition,root,Post-Antifoam Addition/IMG_5529.png,ddf3e7de68584a68f63efecb073d68d8de3ffec90a73533e16a467663d065293,4032,3024,1.3333,151.069,122.039,,
Post-Antifoam Addition,root,Post-Antifoam Addition/IMG_5530.png,3f4a06c7b5390af08fa2a758436a3c737d56e2485ca350e8d0918f94e68e76da,4032,3024,1.3333,117.035,118.895,,
Post-Antifoam Addition,root,Post-Antifoam Addition/IMG_5531.png,42ed7770ab87e2bde0de0b2ff9a0271d211b6e7021b866f63c84424136e497b9,4032,3024,1.3333,69.627,120.548,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_24_Pro.jpg,c82ac89617cd628d7f80c3eb5e964777ec26f43824cc4419d66494920e3c6d16,1920,1080,1.7778,351.416,108.235,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_26_Pro.jpg,202b3e682d327cde9c34173d494728101de293ecb1f776bcbcf4875a980534e4,1920,1080,1.7778,267.456,110.618,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_28_Pro.jpg,22fbfe126f4e8cbefd110128f0c89be9247d68d492bc2cd8a9f6b1369aac0965,1920,1080,1.7778,255.312,109.185,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_29_Pro.jpg,a27f53a61be0bd53fae853f1f619cf90b1b9934eeb39494bbc5f14ff72a6c4df,1920,1080,1.7778,435.102,112.683,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_31_Pro.jpg,041bbb7de7a4f0caced74da9766e107885d4914b446ca0122bb4d37c3911151c,1920,1080,1.7778,372.424,113.69,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_32_Pro.jpg,9578d21fc369b67424b1e3c0be4fd4ba66d84f608b848e54bb8237f6def8ee68,1920,1080,1.7778,360.533,103.626,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_34_Pro.jpg,e953c75f6eec9859aed8d69744f713a2e52e0fcffa73a4eb01579a8eb95bea74,1920,1080,1.7778,397.177,96.511,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_38_Pro.jpg,a7e3bcd25ffd921396ec76134b49ea3ae9bfe9062e8b786886ddbadbe8c5cc88,1920,1080,1.7778,95.761,98.614,,
Post-Antifoam Addition,root,Post-Antifoam Addition/WIN_20260707_13_43_40_Pro.jpg,ace26de05a10e8f980d8a343f1bd21912a635149733970f5eb229217a0240e8c,1920,1080,1.7778,574.614,111.866,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0000.jpg,b416e7c309b9f771cdf45a5a25975b4897f4705667b144995ffbaef0021fffe3,224,224,1.0,3192.775,143.42,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0001.jpg,0029c5ba5e54a5ce832cae5571449db7c42e92000a4c78106fb9430f7eed8b9d,224,224,1.0,3162.695,143.654,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0002.jpg,196930a840e198e2675fa8ffac121ecc065e9e42db761f519cec3fda74bfab14,224,224,1.0,3291.204,143.238,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0003.jpg,a1c5e104deea58c6e4fc3af1c5f29b9d827256c1c288fa047793d893a6403739,224,224,1.0,3140.905,142.767,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0004.jpg,d0329da1b07f559c87c53c65435e19ccbcdd38c3e827852ce3af949b12208c29,224,224,1.0,3277.946,142.262,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0005.jpg,d291e9fa9790d686175058212f04afac8e34fe2b60077532bd96e83cf2c940b4,224,224,1.0,3251.401,141.31,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0006.jpg,23327aad36e6e2820e034d08dabbd61e6f0a6eda4cd5fbe7634d80ff6c66d86b,224,224,1.0,3164.523,141.342,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0007.jpg,4b81e428f2d7c31601f14d95d5619fa00fd2db7181ba0d13106122a61c8f9406,224,224,1.0,3085.831,141.052,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0008.jpg,ce7974cc299b30057f0c106faa045266e257e5e7547d51be171ead1bd5f96e83,224,224,1.0,3132.928,141.003,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0009.jpg,79b8360000d66fe1ccb8126df893e1f3ca72f3cf655f7603351aa7f43e2be401,224,224,1.0,3052.861,141.005,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0010.jpg,9abe651b9ecf69b51348a817916260a594ca581dd8b313b01c77690960ce0cee,224,224,1.0,2895.126,139.93,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0011.jpg,3184fe6207d2fd7ba92b41469b5aac33ed95e76d014069aab19c4f09a52c093f,224,224,1.0,2920.767,139.841,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0012.jpg,b99e5191f333dd21561c8c72f9018816ed2dc59de7faba1bb170e7ff0dca4a0b,224,224,1.0,2890.954,139.91,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0013.jpg,5f3803557d4271635893ea2b0d04a67b28ad814b4857ed3587145ba1835ceaf5,224,224,1.0,2908.641,141.254,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0014.jpg,ed5ac69e7200c185d454aec80aeae6c5400345b27a91c505ca13db636749a383,224,224,1.0,3134.391,143.095,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0015.jpg,6e5ca9680fa0880fd9ba063dcd7833ade115b55fbd683d990a0521a79b48ebc7,224,224,1.0,2685.91,143.475,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0016.jpg,931d4aeec7b5d900ce462b2400efb49ef6d5d344d6e6252b48e8b3624710020d,224,224,1.0,2715.692,142.135,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0017.jpg,3205d09daead4e377c517011b6ef5b739b22b42eb660d1c2403b967267251798,224,224,1.0,2487.395,140.499,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0018.jpg,2f948a714abe74276b2c2e9b1ad5cd7d0d483940ff6350d8c94fcd11b8ef42a2,224,224,1.0,2731.494,140.165,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0019.jpg,94b309e2014d8963efb12d96407ed02cecf6d2409d239433490976c5125ff12e,224,224,1.0,2614.51,141.601,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,e4c0bb7c42872848030012cdebfcc981b54ef74234215d3f1d97f4f7b3e003dd,224,224,1.0,2721.927,143.451,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,9208896e9a22373be1ab5350c8de654e32b47f32b0a9a0f745184e7efa7002af,224,224,1.0,2169.446,145.545,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,c7abcf97e8c7319fc2686ee8f9e3889d8120d0b72f3b8a5d21468662811ee61f,224,224,1.0,2220.343,146.586,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,df26223a41e32b281894cc0a87a021cba97534e04f1ebab4a4c0cbd386c4de64,224,224,1.0,2405.336,145.504,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,7e972ee19c4c7a1e939eb83432de1b9c2f2b5f60605b33101eefe8553e3a882c,224,224,1.0,2761.853,144.209,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,6dd42025c4dedf5c260aba9af81995509faa1c325ee2cad2888e6975ae349bb2,224,224,1.0,2757.951,142.537,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,87fa5843b23f5ace60aa4c4b69b6d9e9a7a33206b040d847a3adc07834659bd9,224,224,1.0,2683.536,141.219,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,afc510180e1b4e40870180f3edd2abc85fa5a54722ec8669aa8af09fbfce1835,224,224,1.0,2280.228,141.179,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,5cfc2db464518530c235f2eeaf848c6d831c8c067d4caa09a93e3e86159dbb37,224,224,1.0,2032.259,142.741,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,06c9dcb0386a3d754c981269676cd77b0b13f680bdc48258fb007308cbfa8f61,224,224,1.0,2200.096,143.811,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,dc18f7ff77009d28ee365b4a63c92c25f7b64f440662e36e6e9b0216d56955e4,224,224,1.0,2109.278,145.922,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,c15ffa4e130f6f0bc1c0e97914e60c2f1c0744b3b1ae0fbe119a5aaf20a2abd5,224,224,1.0,1898.004,148.422,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,9165ebd8276aa350650eeea36a8ab00a60eea0f82848f1d4fc96a912869d9a18,224,224,1.0,2131.877,148.635,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,b032dc524bf4e0ed5a5401feadd182e20a362f249fb060aadb2567ba084cb4cc,224,224,1.0,2212.652,147.088,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,3d5c2f16a9599ef4df9612d41ac11e694dbeedaecda441a72c54ce86e3444e97,224,224,1.0,2029.643,145.498,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,4f547fdc1437b7658724f01bc804c67fd1b4e3cded005883086eaf41928c636d,224,224,1.0,2096.32,144.431,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,cdea444d15703d401804d2f95dc057ea6e26e28bb86a009d20fc5d049627769a,224,224,1.0,2485.257,143.474,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0037.jpg,3a067b2ca9cb3878c13d0c766009c7ae8e6fa51f13ad75affb4277df5f755a0d,224,224,1.0,2419.427,144.337,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0038.jpg,c76e0f7a5f62a801663c922ab64b3ef22290f0418e81707a7ec0ca536a7431ce,224,224,1.0,2477.767,146.01,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0039.jpg,6146a549e4bc2cd4eb1ee05edcf4d03e65c0453876e6322a310818904c43a945,224,224,1.0,2543.517,146.303,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0040.jpg,636727d71a17672bd1086fce488a1e1db4346fcb7cd7efe26d16f67e2f489f02,224,224,1.0,2133.231,147.564,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0041.jpg,7fece50991d11ec284ed15a3ea2f17eb3d44323130a05ecd6eb4e0a69929e272,224,224,1.0,2108.999,148.369,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0042.jpg,215f67c07fedd66b775969421726061fdab03cfe8f8d900f455282279884ad7d,224,224,1.0,2203.763,148.765,,
